price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
18.0,200.0,150.0,1000000.0,0,0.0,100.0,0.0,False,User-7537a,False
16.3,429.0,5000.0,7000.0,42,77.8,97.070312,0.0,False,Payy_fast,False
16.25,470.0,7630.0,7640.0,2,66.7,100.0,0.0,False,P2P-267a2ekq,False
16.17,149.0,1500.0,6500.0,1003,99.5,99.445983,0.0,False,Fast_Fast_USDT,True
16.16,2182.82,8000.0,12000.0,125,98.5,100.0,0.0,False,JEDZATINGZ,True
16.14,1000.0,15000.0,1000000.0,1,100.0,99.333333,0.0,False,Niles_,False
16.14,48882.03,3000.0,300000.0,1530,94.8,94.855305,0.0,False,AllbyPidi,True
16.1,1500.0,20000.0,25400.0,363,100.0,100.0,0.0,False,Paruk_Trader,True
16.1,108302.73,4000.0,250000.0,78,94.0,100.0,0.0,False,ShajeeRaza1472,True
16.09,120061.24,1000.0,22000000.0,496,89.3,96.119196,0.0,False,YASHAYAHA,False
16.05,127733.9,1500.0,3000000.0,4529,96.39999999999999,100.0,0.0,False,GrassHut,True
16.05,171088.99,4000.0,22000000.0,332,69.89999999999999,91.039868,0.0,False,Alphadontobak,False
16.04,200000.0,3000000.0,22000000.0,385,97.5,96.37276700000001,0.0,False,MT_FIN_HOLDINGS,True
16.03,153038.17,5000.0,3000000.0,4588,99.9,100.0,0.0,True,Nftwholesalers,True
16.0,3125.0,15000.0,50000.0,3,100.0,100.0,0.0,False,User-c4f30,False
16.0,70364.05,2500.0,1000000.0,332,69.89999999999999,91.039868,0.0,False,Alphadontobak,False
16.0,3205.57,1500.0,1000000.0,2,100.0,99.29078,0.0,False,KingCurrency,False
16.0,120004.53,1500.0,2999.0,707,96.5,95.73679299999999,0.0,False,GodAnointedone,True
15.99,600.58,2000.0,35000.0,5,83.39999999999999,100.0,0.0,False,Communglob,False
15.98,199665.09,1000.0,1000000.0,880,99.6,98.710538,0.0,False,Emarati-First,True
15.96,600.0,2000.0,10000.0,0,0.0,100.0,0.0,False,Crypto_shop55,False
15.96,100.0,150.0,1000000.0,30,93.8,66.66666599999999,0.0,False,Minkzz,True
15.95,30000.0,150.0,500.0,2,100.0,100.0,0.0,False,ArtG_Bina,False
15.94,49684.94,500.0,1000000.0,73,100.0,89.915966,0.0,False,Jodelelyon17,True
15.91,199010.8,1000.0,1000000.0,880,99.6,98.710538,0.0,False,Emarati-First,True
15.88,158.0,2000.0,20000.0,41,95.39999999999999,95.572263,0.0,False,Pro-Trader,True
15.88,64744.34,4000.0,22000000.0,298,95.6,99.340866,0.0,False,Charnike,True
15.88,185036.71,1000.0,22000000.0,298,95.6,99.340866,0.0,False,Charnike,True
15.83,199662.33,1500.0,22000000.0,52,100.0,100.0,0.0,False,DeTrade_DenaTrade,True
15.8,843.84,1000.0,16100.0,0,0.0,73.68421000000001,0.0,False,OBlancoStudio,False
15.8,89783.17,500.0,2999.0,707,96.5,95.74074,0.0,False,GodAnointedone,True
15.79,195062.06,1000.0,22000000.0,52,100.0,100.0,0.0,False,DeTrade_DenaTrade,True
15.75,190297.05,500.0,3000000.0,4529,96.39999999999999,100.0,0.0,False,GrassHut,True
15.74,170.0,350.0,2750.0,1243,94.8,98.21739099999999,0.0,False,786-ZDB-EXCHANGE,True
15.72,9718.64,500.0,100000.0,0,0.0,100.0,0.0,False,Getbtc-247,False
15.72,50000.0,1000.0,50000.0,6,100.0,99.621212,0.0,False,Putrid Rice,False
15.7,179119.28,4000.0,3000000.0,4588,99.9,100.0,0.0,True,Nftwholesalers,True
15.67,174902.01,150.0,3000000.0,4529,96.39999999999999,100.0,0.0,False,GrassHut,True
15.6,178314.09,1000.0,3000000.0,4588,99.9,100.0,0.0,True,Nftwholesalers,True
15.56,1000.0,179.0,30000.0,0,0.0,0.0,0.0,False,Mirex34,False
15.56,1000.0,500.0,30000.0,0,0.0,94.736842,0.0,False,Success-David,False
15.56,1200.0,5000.0,25000.0,0,0.0,90.90909,0.0,False,Og banti,False
15.56,541.23,500.0,1000.0,60,95.3,100.0,0.0,False,MoneySpread,True
15.52,143738.14,1000.0,1000000.0,202,97.6,100.0,0.0,False,SOMO_EXCHANGE_BJ-229,True
15.51,197300.0,10000.0,150000.0,13,92.9,99.293785,0.0,False,⭐️Diamond,False
15.5,100000.0,15000.0,22000000.0,0,0.0,98.709315,0.0,False,BenHayes,False
15.5,1805.68,500.0,1000000.0,1,100.0,95.535714,0.0,False,Nqobizitha,False
15.5,58741.0,5000.0,1134000.0,82,95.39999999999999,99.87012899999999,0.0,False,Tboy4luv,True
15.5,300.0,150.0,22000000.0,385,97.5,96.37276700000001,0.0,False,MT_FIN_HOLDINGS,True
15.49,49898.28,1550.0,22000000.0,232,92.80000000000001,95.076031,0.0,False,MassCash,True
15.45,199300.0,10000.0,22000000.0,259,99.7,99.163679,0.0,False,J_wagon,True
15.4,91583.96,500.0,22000000.0,298,95.6,99.340866,0.0,False,Charnike,True
15.3,130.8,150.0,1000.0,31,94.0,100.0,0.0,False,Madambree,True
15.2,199289.97,500.0,3000000.0,4588,99.9,100.0,0.0,True,Nftwholesalers,True
15.07,1981483.23,5000.0,150000.0,13,92.9,99.293785,0.0,False,⭐️Diamond,False
15.0,47706.19,800.0,100000.0,1,100.0,97.826086,0.0,False,BoroCity,False
15.0,50000.0,1500.0,1000000.0,6,100.0,100.0,0.0,False,Rawjoy,False
14.99,958111.25,4900.0,5000000.0,44,84.7,90.660592,0.0,False,aMoola,False
14.9,289.94,150.0,3000.0,6,100.0,97.777777,0.0,False,Tetherkiller1818,False
14.85,135332.43,150.0,2999.0,707,96.5,95.732838,0.0,False,GodAnointedone,True
14.75,72992.4,500.0,220000.0,332,69.89999999999999,91.039868,0.0,False,Alphadontobak,False
14.74,50000.0,10500.0,22000000.0,0,0.0,84.05172400000001,0.0,False,bigshan,False
14.6,19978.05,300.0,1000000.0,0,0.0,100.0,0.0,False,Beraca01,False
14.6,994102.3,500.0,22000000.0,44,84.7,90.660592,0.0,False,aMoola,False
14.58,160.0,2000.0,2700.0,12,92.4,100.0,0.0,False,JOYCE-TRUST-EXCHANGE,False
14.52,49931.05,1000.0,1000000.0,0,0.0,100.0,0.0,False,Mr-Enwuru,False
14.45,200000.0,150.0,1000000.0,880,99.6,98.710538,0.0,False,Emarati-First,True
14.44,49954.0,500.0,45000.0,0,0.0,100.0,0.0,False,Lordsclickz,False
14.44,50000.0,1000.0,1000000.0,0,0.0,100.0,0.0,False,kevoh funds,False
14.44,199979.13,300.0,120000.0,41,95.39999999999999,95.572263,0.0,False,Pro-Trader,True
14.43,199200.0,5000.0,150000.0,13,92.9,99.293785,0.0,False,⭐️Diamond,False
14.4,49047.68,500.0,70300.0,59,98.4,97.674418,0.0,False,amingo_xchange,True
14.38,49812.24,200.0,70000.0,2803,92.5,94.65914,0.0,False,Tash-de,True
14.0,50000.0,5000.0,1000000.0,75,100.0,80.0,0.0,False,Toycash,True
14.0,10000.0,500.0,137300.0,0,0.0,100.0,0.0,False,Collings,False
14.0,56247.84,150.0,870000.0,82,95.39999999999999,99.870298,0.0,False,Tboy4luv,True
13.0,46884.76,150.0,650000.0,82,95.39999999999999,99.870633,0.0,False,Tboy4luv,True
