price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
140.1,50000.0,200000.0,270000.0,5,83.39999999999999,0.0,0.0,False,PTpeteson,False
134.8,4267.27,15000.0,200000.0,8,80.0,100.0,0.0,False,kardashia,False
134.7,5274.0,50000.0,200000.0,4,100.0,99.0099,0.0,False,AlgoNest,False
134.6,1000.0,42900.0,43031.0,0,0.0,100.0,0.0,False,tiero,False
130.51,3000.0,10000.0,70000.0,1,33.4,100.0,0.0,False,Duncan,False
130.3,880.59,10000.0,100000.0,5,55.60000000000001,0.0,0.0,False,User-914e3,False
130.23,26000.0,12300.0,26000.0,2,100.0,100.0,0.0,False,fougoumba1,False
130.15,10000.0,12000.0,25000.0,20,80.0,0.0,0.0,False,KEBAYA_MERCHANT,False
130.0,100.0,3000.0,200000.0,0,0.0,0.0,0.0,False,Axchange01,False
129.55,1600.0,200000.0,201000.0,110,94.89999999999999,98.666666,0.0,False,Litrex_francky,True
129.55,1788.69,1000.0,300000.0,6683,99.5,99.946251,0.0,False,___MashTrades,True
129.54,2000.0,220000.0,238800.0,110,98.3,99.0,0.0,False,Noel-Nation,True
129.53,1310.62,1000.0,270000.0,44,97.8,99.624342,0.0,False,CALEBRO,True
129.51,2464.72,50000.0,270000.0,5,100.0,100.0,0.0,False,lekii,False
129.5,50.0,3000.0,200000.0,0,0.0,100.0,0.0,False,BreezyCf,False
129.5,3861.01,100000.0,500000.0,485,99.6,100.0,0.0,False,BUNENE_D3-Fast,True
129.49,25.0,3000.0,200000.0,6,75.0,100.0,0.0,False,kasurah,False
129.49,8000.0,1000.0,8000.0,4,80.0,100.0,0.0,False,bonmalesh,False
129.46,2546.77,50000.0,1000000.0,1257,99.9,100.0,0.0,False,Maxiemus ,True
129.41,175052.35,40000.0,999999.0,1417,99.2,98.550912,0.0,False,HollyBoyCrypto,True
129.37,3477.02,40000.0,2700000.0,2661,99.9,99.423963,0.0,False,Trading_Titan01,True
129.37,2493.07,10000.0,800000.0,2310,97.0,99.163763,0.0,False,MuatheMiss,True
129.37,2839.06,5000.0,60000.0,8009,99.3,99.95098999999999,0.0,False,Cashmeer,True
129.36,89335.03,20000.0,2700000.0,347,80.60000000000001,99.191279,0.0,False,Marthesh,False
129.36,2409.03,1000.0,20000.0,5976,99.8,99.745089,0.0,False,LoNdOn_TrAdErS,True
129.34,2316.89,40000.0,999999.0,1631,96.7,99.807766,0.0,False,MARY_QUEEN,True
129.33,5327.96,39000.0,2733000.0,3171,99.5,99.802517,0.0,False,PLO _KE _CRYPTOBOSS,True
129.3,151.52,1000.0,20000.0,0,0.0,100.0,0.0,False,hamdexyu,False
129.3,503.66,25000.0,2733000.0,127,88.9,99.091734,0.0,False,metalink-investment,False
