price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
134.6,1000.0,42900.0,43031.0,4,100.0,100.0,0.0,False,tiero,False
130.28,4000.0,7000.0,20000.0,4,100.0,0.0,0.0,False,Kabasele254001,False
130.23,26000.0,12300.0,26000.0,2,66.7,100.0,0.0,False,fougoumba1,False
130.0,100.0,3000.0,200000.0,0,0.0,0.0,0.0,False,Axchange01,False
129.5,50.0,3000.0,200000.0,0,0.0,100.0,0.0,False,BreezyCf,False
129.4,549.24,1000.0,5000.0,33,91.7,100.0,0.0,False,mnazi_trades,True
129.3,151.52,1000.0,20000.0,0,0.0,100.0,0.0,False,hamdexyu,False
129.26,4918.47,3000.0,200000.0,17,85.0,100.0,0.0,False,Derules,False
128.86,50.0,1000.0,5000.0,3,42.9,100.0,0.0,False,User-5248f,False
128.8,2437.8,140000.0,302500.0,587,98.2,98.901098,0.0,False,NGABO-EXCHANGE,True
128.79,359.0,1000.0,200000.0,77,98.8,100.0,0.0,False,MOM_GLOBAL,True
128.77,3500.0,200000.0,418242.0,450,99.4,100.0,0.0,False,HerveChabel,True
128.76,1924.95,2000.0,20000.0,302,94.39999999999999,100.0,0.0,False,Mour_Coins,True
128.75,952.85,1000.0,130000.0,450,98.5,99.184782,0.0,False,Vigourgirl,True
128.75,15866.13,50000.0,2732969.0,4520,99.5,99.378049,0.0,False,ＢｅｎｎｙＢｏｓｓ_ＯＴＣ,True
128.74,137557.14,50000.0,1300000.0,2129,99.6,99.148618,0.0,False,TokenTiger-,True
128.72,7780.0,300000.0,1000000.0,182,97.39999999999999,99.07278600000001,0.0,False,dnjau,True
128.71,7791.81,50000.0,2733000.0,2135,99.8,99.899472,0.0,False,Rai_IvyRogers,True
128.71,18211.51,50000.0,2732999.0,4520,99.5,99.378049,0.0,False,ＢｅｎｎｙＢｏｓｓ_ＯＴＣ,True
128.7,16491.43,200000.0,270000.0,6,85.8,98.637602,0.0,False,Reub,False
128.7,200.13,1000.0,270000.0,626,99.4,100.0,0.0,False,KENYAN_PAY_01,True
128.69,1629.7,40000.0,2700000.0,2674,99.8,99.392361,0.0,False,Trading_Titan01,True
128.68,7800.0,250000.0,1000000.0,87,72.5,98.168498,0.0,False,INEZAInvestement,False
128.65,9125.21,3000.0,53000.0,206,98.6,100.0,0.0,False,koko_telo,True
128.64,1534.12,50000.0,2733000.0,3465,99.9,99.805707,0.0,False,RAI_BRE,True
128.61,34023.81,20000.0,900000.0,8101,99.9,99.695978,0.0,False,SCHERTENLEIB,True
128.61,20000.0,20000.0,999999.0,2941,99.4,99.868363,0.0,False,CoinsMogul,True
128.61,164661.63,10000.0,250000.0,5071,100.0,99.91779600000001,0.0,False,Ariwa_Capital,True
128.6,1778.3,1000.0,260000.0,71,88.8,100.0,0.0,False,Danco_Otero,False
128.6,47812.94,1000.0,66900.0,28,93.4,100.0,0.0,False,TopTraderx,True
128.6,838.08,1000.0,270000.0,529,99.7,100.0,0.0,False,ogonji20,True
128.59,4188.15,23000.0,250000.0,9129,100.0,99.863428,0.0,False,DESCENDANTSai,True
128.56,123307.59,40000.0,2000000.0,1582,99.8,99.81628,0.0,False,G e n e r a l - D,True
128.56,9750.57,10000.0,2733000.0,3982,99.5,99.13721100000001,0.0,False,BITCOINMASTER_254,True
