price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
16.46,46653.9,10000.0,9999999.0,333,100.0,100.0,0.0,False,Paruk_Trader,True
16.47,30370.73,10000.0,650000.0,410,99.8,99.721577,0.0,False,Faizan Exchange,True
16.52,7500.0,3500.0,100000.0,252,100.0,99.815157,0.0,False,Chimhoga,True
16.53,36919.21,10000.0,500000.0,437,100.0,99.56896499999999,0.0,False,CRYPTO_BOSS_786,True
16.67,868.83,1000.0,200000.0,57,100.0,100.0,0.0,False,TRADE WITH JOE,True
16.68,2169.04,1000.0,30000.0,1341,99.3,99.788135,0.0,False,LNYN,True
16.68,49815.35,501.0,3000.0,333,100.0,100.0,0.0,False,Paruk_Trader,True
16.75,97577.69,5000.0,1000000.0,398,100.0,100.0,0.0,False,TradeMaster_Pro,True
16.75,28987.54,10000.0,500000.0,437,100.0,99.56896499999999,0.0,False,CRYPTO_BOSS_786,True
16.76,1588.81,1500.0,1000000.0,116,100.0,100.0,0.0,False,TMT-trades,True
16.8,1070.6,150.0,1000000.0,58,98.4,99.21875,0.0,False,KP-P2PTRADE,True
16.87,14460.28,900.0,120000.0,440,100.0,100.0,0.0,False,BMBTrading,True
16.93,10.0,150.0,1000000.0,102,100.0,100.0,0.0,False,KWIK-PAY,True
16.95,69202.55,3000.0,500000.0,398,100.0,100.0,0.0,False,TradeMaster_Pro,True
16.95,251.12,150.0,1000000.0,34,100.0,100.0,0.0,False,Miah_J21,True
16.99,3231.39,2000.0,100000.0,586,99.2,98.888888,0.0,False,GOLDEN_GATE,True
17.0,102.14,300.0,1000000.0,36,100.0,93.92405000000001,0.0,False,Cryptolord77_,True
17.0,2445.72,1000.0,75000.0,40,91.0,96.836982,0.0,False,Ntombomzi,True
17.0,20568.49,10000.0,22000000.0,109,91.60000000000001,96.78284099999999,0.0,False,jesussaviour2,True
17.06,3701.13,1500.0,100000.0,252,100.0,99.815157,0.0,False,Chimhoga,True
17.14,26710.63,1000.0,350000.0,65,98.5,97.560975,0.0,False,TheCoinDealer1,True
17.2,327.8,180.0,4217.0,12,100.0,100.0,0.0,False,USA7866,False
17.29,1813.94,250.0,22000000.0,1207,93.30000000000001,98.22537700000001,0.0,False,786-ZDB-EXCHANGE,True
17.3,980.76,1000.0,19998.0,9,90.0,100.0,0.0,False,PearlyCryptoGates,False
17.3,3092.52,1000.0,110000.0,390,99.5,100.0,0.0,False,BFwealth,True
17.3,3193.76,500.0,22000000.0,586,99.2,98.888888,0.0,False,GOLDEN_GATE,True
17.3,5901.94,1000.0,100000.0,811,99.4,100.0,0.0,False,Philson_Capital,True
17.3,22662.62,1000.0,250000.0,79,100.0,100.0,0.0,False,JC trades,True
17.3,7112.93,1000.0,200000.0,1084,99.0,100.0,0.0,False,PrimeJefTrades,True
17.33,3370.04,1000.0,15000.0,263,98.6,95.261239,0.0,False,Thabile-NFT,True
17.35,3782.25,1000.0,50000.0,468,93.8,97.820823,0.0,False,YOMIE-NFT ,True
17.4,141.3,250.0,2450.0,195,93.8,97.95918300000001,0.0,False,KvngRex,True
17.45,548.06,500.0,10000.0,48,94.19999999999999,100.0,0.0,False,MoneySpread,True
17.45,6236.62,1000.0,75000.0,483,97.2,97.350993,0.0,False,Mpofana,True
17.48,1331.79,4800.0,20000.0,29,96.7,95.557418,0.0,False,Pro-Trader,True
17.48,246.89,1500.0,3000.0,596,98.1,98.635057,0.0,False,Michie7NFT,True
17.49,1676.34,400.0,12000.0,245,99.6,99.380804,0.0,False,WarriorNun,True
17.5,15530.34,1000.0,75000.0,324,99.7,92.045454,0.0,False,FEC Global,True
17.5,861.95,500.0,1000000.0,15,93.8,96.296296,0.0,False,PabloCryptoHub,False
17.5,1874.54,500.0,1000000.0,52,91.3,91.66666599999999,0.0,False,pastorndobe,True
17.5,2928.87,400.0,50000.0,427,100.0,99.49324299999999,0.0,False,Cryptosomal,True
17.55,2143.07,1000.0,22000000.0,322,99.1,97.972972,0.0,False,TracyMiller,True
17.58,1877.48,500.0,22000000.0,322,99.1,97.972972,0.0,False,TracyMiller,True
17.58,157.52,150.0,3500.0,184,99.0,100.0,0.0,False,FizosG,True
17.6,106.47,150.0,2024.0,41,100.0,100.0,0.0,False,MillionareWoman,True
17.6,29784.02,1500.0,500000.0,62,100.0,100.0,0.0,False,BCNtrades,True
17.6,3151.4,1000.0,50000.0,468,93.8,97.820823,0.0,False,YOMIE-NFT ,True
17.6,20568.49,360000.0,22000000.0,109,91.60000000000001,96.78284099999999,0.0,False,jesussaviour2,True
17.61,17162.63,1500.0,22000000.0,40,100.0,98.039215,0.0,False,DNCMaverick,True
17.61,106.83,150.0,1000.0,28,93.4,100.0,0.0,False,Madambree,True
17.61,6726.89,1000.0,75000.0,483,97.2,97.350993,0.0,False,Mpofana,True
17.61,2790.38,1000.0,75000.0,40,91.0,96.836982,0.0,False,Ntombomzi,True
17.61,213.9,150.0,5000.0,150,99.4,98.271604,0.0,False,Ncuti,True
17.61,3370.04,1200.0,50000.0,263,98.6,95.261239,0.0,False,Thabile-NFT,True
