price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
129.39,207.78,5000.0,200000.0,12,100.0,98.00724600000001,0.0,False,Al-Capone9,False
129.4,99.85,3000.0,12000.0,1,100.0,100.0,0.0,False,LonelyGuava,False
129.4,172.81,20000.0,200000.0,5,100.0,97.674418,0.0,False,Wadia,False
129.46,82.97,1000.0,200000.0,15,100.0,100.0,0.0,False,PyCrypto,False
129.47,98.22,1000.0,200000.0,184,98.4,99.029126,0.0,False,PILOT_PLO_CRYPTODON,True
129.47,14.78,1000.0,200000.0,33,97.1,98.697068,0.0,False,Fastest_trader254,True
129.48,77.95,1000.0,150000.0,232,98.4,97.36842100000001,0.0,False,Igiha,True
129.5,261.52,1000.0,5000.0,3,100.0,99.333333,0.0,False,Mchuma_,False
129.5,872.6,1000.0,2000.0,246,99.6,84.466019,0.0,False,User-9e399,True
129.54,280.64,3000.0,200000.0,208,99.6,100.0,0.0,False,MOM_GLOBAL,True
129.55,241.7,6500.0,200000.0,25,100.0,100.0,0.0,False,Nic_Deeys,True
129.55,5705.58,50000.0,270000.0,284,100.0,100.0,0.0,False,D_BU,True
129.56,287.19,1000.0,270000.0,226,99.6,100.0,0.0,False,CoinNest_KE,True
129.6,10.0,1000.0,200000.0,71,98.7,100.0,0.0,False,ZuruDigitalHub,True
129.6,32.57,1000.0,4200.0,163,98.2,100.0,0.0,False,NyamamgaCoins,True
129.6,1749.02,1000.0,100000.0,175,100.0,100.0,0.0,False,Diatomite,True
129.61,123.95,1000.0,16070.0,102,96.3,100.0,0.0,False,PrimeExchange-,True
129.62,3101.42,40000.0,999999.0,1122,99.7,98.956521,0.0,False,Amiin_Nexus_Trading,True
129.63,27.37,1299.0,270000.0,388,100.0,100.0,0.0,False,HUNJAR,True
129.64,1699.44,72000.0,900000.0,2420,97.8,99.80556,0.0,False,MARY_QUEEN,True
129.65,1690.19,10000.0,59000.0,6207,100.0,99.95986,0.0,False,Robacoin,True
129.65,130.76,3000.0,49000.0,7658,99.6,99.956921,0.0,False,Cashmeer,True
129.65,1900.61,10000.0,500000.0,5289,99.7,99.087953,0.0,False,DREETWIST ENTERPRISES,True
129.66,169.92,5000.0,60000.0,1761,98.9,100.0,0.0,False,Chamgei,True
129.66,764.49,69000.0,2733000.0,3147,99.7,99.793228,0.0,False,PLO _KE _CRYPTOBOSS,True
129.66,498.13,1001.0,2733000.0,1018,94.3,99.15449600000001,0.0,False,ProactiveTrade_Hub,True
129.67,21.05,1000.0,200000.0,139,99.3,98.98477100000001,0.0,False,Deeisa,True
129.67,257.69,1000.0,50000.0,3742,94.8,99.916507,0.0,False,JesseFav,True
129.67,1281.22,20000.0,500000.0,8228,99.8,99.70171,0.0,False,SCHERTENLEIB,True
129.68,2535.38,6000.0,2733000.0,3554,99.2,99.64389700000001,0.0,False,AROGO2,True
129.68,2727.86,8000.0,353748.0,8202,100.0,99.862468,0.0,False,DESCENDANTSai,True
129.7,16397.64,70000.0,2700000.0,574,87.3,99.185119,0.0,False,Marthesh,False
129.7,1155.94,2000.0,250000.0,6725,99.2,99.73737,0.0,False,LoNdOn_TrAdErS,True
129.74,1008.23,3000.0,270000.0,745,99.9,100.0,0.0,False,KENYAN_PAY_01,True
129.74,910.09,10000.0,500000.0,3607,100.0,99.920508,0.0,False,Ariwa_Capital,True
129.77,764.49,9000.0,2733000.0,3147,99.7,99.793228,0.0,False,PLO _KE _CRYPTOBOSS,True
129.78,265.14,5000.0,2500000.0,3282,100.0,99.742028,0.0,False,Senior Merchant,True
129.81,279.0,1000.0,25000.0,17,100.0,100.0,0.0,False,Disponible84,False
129.88,399.24,1000.0,2700000.0,4570,99.7,99.874336,0.0,False,Jbless2026,True
129.89,23.94,1000.0,2733000.0,4129,99.9,99.700912,0.0,False,Mel  C  ,True
