price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
134.6,1000.0,42900.0,43031.0,3,100.0,100.0,0.0,False,tiero,False
130.23,26000.0,12300.0,26000.0,0,0.0,100.0,0.0,False,fougoumba1,False
130.0,100.0,3000.0,200000.0,0,0.0,0.0,0.0,False,Axchange01,False
129.5,50.0,3000.0,200000.0,0,0.0,100.0,0.0,False,BreezyCf,False
129.3,151.52,1000.0,20000.0,0,0.0,100.0,0.0,False,hamdexyu,False
129.26,5000.0,3000.0,200000.0,11,84.7,100.0,0.0,False,Derules,False
129.01,11.0,1000.0,200000.0,131,100.0,100.0,0.0,False,ASKSIDNEY,True
129.01,498.07,1000.0,270000.0,454,99.6,100.0,0.0,False,ogonji20,True
129.0,888.18,2000.0,2001.0,1,100.0,100.0,0.0,False,del-labs,False
129.0,100.0,3000.0,200000.0,48,100.0,96.350364,0.0,False,Alhamdulilah ____99,True
129.0,1946.53,2000.0,50000.0,375,95.7,100.0,0.0,False,Mour_Coins,True
129.0,579.19,1500.0,200000.0,173,98.9,100.0,0.0,False,MagicalKE,True
128.9,17948.9,1000.0,4000.0,130,100.0,100.0,0.0,False,BTC-150K-DR,True
128.9,530.0,2500.0,200000.0,15,93.8,99.794634,0.0,False,LA_DiVA78,False
128.88,14541.38,61000.0,265000.0,10,100.0,0.0,0.0,False,Josephtraders,False
128.85,50.0,1000.0,5000.0,14,87.5,100.0,0.0,False,User-5248f,False
128.82,880.0,3000.0,200000.0,51,98.1,100.0,0.0,False,PRIME_fast_pay,True
128.79,500.0,9500.0,10000.0,16,88.9,100.0,0.0,False,brownmyriam,False
128.78,46.71,1000.0,200000.0,54,98.2,100.0,0.0,False,MOM_GLOBAL,True
128.77,954.88,1000.0,132000.0,429,98.4,99.162011,0.0,False,Vigourgirl,True
128.75,8483.23,3000.0,20000.0,158,98.2,100.0,0.0,False,koko_telo,True
128.7,16491.43,200000.0,270000.0,7,87.5,98.637602,0.0,False,Reub,False
128.65,2000.0,10000.0,250000.0,78,95.19999999999999,100.0,0.0,False,TOP G 002,True
128.65,3700.0,200000.0,467000.0,305,97.8,98.77551,0.0,False,Clova_Crypto-Rapid,True
128.65,1000.0,60000.0,2733000.0,91,100.0,99.628029,0.0,False,Allyville,True
128.62,44430.87,50000.0,250000.0,11,91.7,100.0,0.0,False,Phenomenalagent,False
128.62,7247.14,40000.0,2703999.0,4111,99.5,99.372889,0.0,False,ＢｅｎｎｙＢｏｓｓ_ＯＴＣ,True
128.62,72107.37,20000.0,900000.0,7102,100.0,99.614968,0.0,False,FOMO_Depot,True
128.62,5500.0,40000.0,2700000.0,2806,99.7,99.413092,0.0,False,Trading_Titan01,True
128.61,445.19,7500.0,2500000.0,641,99.7,99.96609,0.0,False,Kenyan_Pay,True
128.61,8169.27,23000.0,250000.0,10267,100.0,99.862468,0.0,False,DESCENDANTSai,True
128.6,7854.56,1000.0,100000.0,155,97.5,100.0,0.0,False,ZuruDigitalHub,True
128.6,414.5,1000.0,270000.0,531,99.3,100.0,0.0,False,KENYAN_PAY_01,True
128.6,194288.46,200000.0,2733000.0,318,100.0,99.619771,0.0,False,DecentralSwap,True
128.6,12622.4,50000.0,2733000.0,1275,98.6,99.729729,0.0,False,HabibXchange,True
128.6,24624.99,20000.0,900000.0,7017,99.8,99.6922,0.0,False,SCHERTENLEIB,True
128.59,1851.07,50000.0,270000.0,40,93.10000000000001,100.0,0.0,False,Dhachi01,True
128.59,61459.4,10000.0,250000.0,7159,99.9,99.937994,0.0,False,Trixie_Vault,True
128.58,1122.47,40000.0,2733000.0,1577,97.6,98.429951,0.0,False,sunmburu-OTC,True
128.57,10000.0,100000.0,250000.0,294,97.7,100.0,0.0,False,ZERO_WAIT_TIME,True
128.57,8203.68,10000.0,250000.0,2074,99.0,99.854721,0.0,False,CoinsMogul,True
128.56,6353.79,40000.0,2733000.0,3364,100.0,99.80365599999999,0.0,False,RAI_BRE,True
128.56,16937.78,100000.0,1500000.0,514,100.0,100.0,0.0,False,weze15,True
128.55,90168.0,40000.0,2700000.0,690,94.69999999999999,99.17915699999999,0.0,False,Marthesh,True
128.55,195628.67,50000.0,1000000.0,874,93.4,99.144921,0.0,False,MuatheMiss,True
128.55,4000.0,100000.0,2733000.0,10353,99.9,99.085482,0.0,False,DREETWIST ENTERPRISES,True
128.54,120.2,9999.0,2733000.0,3910,99.8,99.75144900000001,0.0,False,PLO _KE _CRYPTOBOSS,True
128.53,49531.12,1000.0,60032.0,10,91.0,100.0,0.0,False,TopTraderx,False
128.52,200.0,1010.0,200000.0,166,98.9,99.103713,0.0,False,Deeisa,True
128.52,4817.55,1000.0,90657.0,118,96.0,100.0,0.0,False,PrimeExchange-,True
128.51,37637.5,1000.0,270000.0,437,94.0,100.0,0.0,False,Victory-Deals,True
128.51,5118.45,20000.0,733000.0,4350,99.6,99.86516,0.0,False,Biallah,True
128.5,100.0,5000.0,20000.0,1,100.0,100.0,0.0,False,Ibraah254,False
128.5,49819.07,1000.0,10000.0,40,100.0,100.0,0.0,False,Gxchanges,True
