price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
16.59,60254.85,20000.0,9999999.0,368,100.0,100.0,0.0,False,Paruk_Trader,True
16.6,7277.87,3500.0,100000.0,276,100.0,99.815837,0.0,False,Chimhoga,True
16.61,46433.48,10000.0,1000000.0,503,100.0,99.569429,0.0,False,CRYPTO_BOSS_786,True
16.7,311.15,2000.0,22000000.0,37,100.0,95.142857,0.0,False,NFTMUSEUM,True
16.73,307.8,900.0,3000.0,523,96.0,98.64026700000001,0.0,False,Michie7NFT,True
16.74,6306.79,1000.0,22000000.0,258,100.0,100.0,0.0,False,TradeRite,True
16.75,991.03,1000.0,50000.0,1529,98.7,99.797023,0.0,False,LNYN,True
16.76,16.0,150.0,270.0,20,91.0,92.5,0.0,False,EasyCrypto777,True
16.76,133.72,750.0,35000.0,152,100.0,100.0,0.0,False,Pinnacle Crypto,True
16.78,44591.04,20000.0,1000000.0,113,100.0,99.262536,0.0,False,CrazyWhiteBoy,True
16.8,1238.53,150.0,350000.0,76,100.0,100.0,0.0,False,Ayaan_Ch28,True
16.8,1059.53,5000.0,30000.0,120,100.0,100.0,0.0,False,Missmacrypto,True
16.82,2321.77,1500.0,1000000.0,123,100.0,100.0,0.0,False,TMT-trades,True
16.88,26790.25,5000.0,1110000.0,503,100.0,99.569429,0.0,False,CRYPTO_BOSS_786,True
16.9,11916.62,10000.0,22000000.0,133,92.4,96.825396,0.0,False,jesussaviour2,True
16.95,7002.08,1000.0,1000000.0,74,100.0,89.915966,0.0,False,Jodelelyon17,True
16.98,15643.28,900.0,120000.0,411,99.3,100.0,0.0,False,BMBTrading,True
16.99,1809.42,5000.0,100000.0,923,99.2,98.782961,0.0,False,GOLDEN_GATE,True
16.99,241.18,150.0,3000.0,523,96.0,98.64026700000001,0.0,False,Michie7NFT,True
17.0,583.78,150.0,22000000.0,404,97.6,96.37276700000001,0.0,False,MT_FIN_HOLDINGS,True
17.0,4845.64,1000.0,75000.0,429,94.1,97.076023,0.0,False,Mpofana,True
17.0,1707.4,5000.0,25000.0,62,94.0,100.0,0.0,False,MoneySpread,True
17.02,7500.0,1500.0,100000.0,276,100.0,99.815837,0.0,False,Chimhoga,True
17.05,960.04,1000.0,15000.0,248,98.1,95.301204,0.0,False,Thabile-NFT,True
