price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
129.2,12.85,1500.0,200000.0,17,100.0,100.0,0.0,False,Jonah_G,False
129.34,250.16,1000.0,270000.0,166,99.5,100.0,0.0,False,CoinNest_KE,True
129.35,125.3,1000.0,20000.0,225,99.6,100.0,0.0,False,Dee_Natalie,True
129.35,2289.81,1000.0,150000.0,201,98.6,97.058823,0.0,False,Igiha,True
129.4,99.85,3000.0,12000.0,1,100.0,100.0,0.0,False,LonelyGuava,False
129.5,240.21,1000.0,200000.0,75,98.7,100.0,0.0,False,ZuruDigitalHub,True
129.5,49.56,1000.0,200000.0,150,99.4,98.983481,0.0,False,Deeisa,True
129.5,786.04,60000.0,2733000.0,47,100.0,99.365234,0.0,False,wanyax_KE,True
129.6,1474.43,50000.0,999999.0,2810,99.8,99.427168,0.0,False,Trading_Titan01,True
129.6,3544.67,3000.0,2733000.0,620,100.0,97.06903199999999,0.0,False,Coinmama,True
129.61,123.95,1000.0,16070.0,110,96.5,100.0,0.0,False,PrimeExchange-,True
129.65,4013.11,30000.0,500000.0,1084,98.3,99.322931,0.0,False,JustCall_ShalliPluto,True
129.69,2551.68,20000.0,999999.0,5185,99.7,99.887302,0.0,False,CoinsMogul,True
129.7,40819.89,70000.0,2700000.0,604,88.7,99.184975,0.0,False,Marthesh,False
129.75,2626.72,70000.0,400000.0,573,99.5,99.726134,0.0,False,GlobalBlockTraders,True
129.77,2792.12,2000.0,100000.0,1249,100.0,99.780581,0.0,False,Ryn_Nak,True
129.78,7939.47,72000.0,1200000.0,2770,98.1,99.805523,0.0,False,MARY_QUEEN,True
129.78,7957.82,80000.0,2500000.0,2046,99.7,99.90196,0.0,False,Rai_IvyRogers,True
129.79,314.24,2000.0,120000.0,2442,98.0,99.510858,0.0,False,Lenny50,True
129.8,312.36,1000.0,25000.0,18,100.0,100.0,0.0,False,Disponible84,False
129.8,709.65,5000.0,2733000.0,966,99.8,100.0,0.0,False,Skitor_cryptos,True
129.8,506.02,10000.0,500000.0,6258,100.0,99.590643,0.0,False,FOMO_Depot,True
129.82,1145.37,2000.0,2733000.0,2480,98.4,99.031537,0.0,False,TrustableKE,True
129.88,1828.46,19000.0,800000.0,1533,96.3,99.154848,0.0,False,MuatheMiss,True
