price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
18.0,200.0,150.0,1000000.0,0,0.0,100.0,0.0,False,User-7537a,False
16.5,1114.0,10000.0,18370.0,215,96.0,75.0,0.0,False,NchabengD,True
16.4,945.32,2000.0,1000000.0,57,93.5,100.0,0.0,False,LhDennyTrading1,True
16.38,77353.88,7000.0,200000.0,406,92.10000000000001,97.311827,0.0,False,Mpofana,True
16.33,157130.79,50000.0,500000.0,547,100.0,99.569429,0.0,False,CRYPTO_BOSS_786,True
16.33,157490.92,7000.0,70000.0,255,91.8,97.911832,0.0,False,YOMIE-NFT ,True
16.3,1400.0,5000.0,23000.0,1,100.0,99.099099,0.0,False,OliveFundz,False
16.28,200000.0,3000000.0,22000000.0,419,98.4,96.406854,0.0,False,MT_FIN_HOLDINGS,True
16.28,89072.09,500.0,2000.0,206,95.89999999999999,97.314049,0.0,False,MaNdaba,True
16.25,470.0,7630.0,7640.0,1,50.0,100.0,0.0,False,P2P-267a2ekq,False
16.21,49913.33,10000.0,550000.0,48,100.0,97.674418,0.0,False,amingo_xchange,True
16.21,199979.18,150.0,1000000.0,900,99.8,98.579423,0.0,False,Emarati-First,True
16.2,600.0,2000.0,10000.0,0,0.0,100.0,0.0,False,Crypto_shop55,False
16.2,155203.07,3000.0,22000000.0,253,66.5,91.031941,0.0,False,Alphadontobak,False
16.2,176657.89,5000.0,3000000.0,5010,99.9,100.0,0.0,True,Nftwholesalers,True
16.2,192776.98,5000.0,1000000.0,900,99.8,98.578811,0.0,False,Emarati-First,True
16.15,49684.94,500.0,1000000.0,68,100.0,89.664804,0.0,False,Jodelelyon17,True
16.14,1000.0,15000.0,1000000.0,1,100.0,99.333333,0.0,False,Niles_,False
16.1,65320.18,1500.0,1000000.0,253,66.5,91.031941,0.0,False,Alphadontobak,False
16.1,13.94,150.0,390.0,37,90.3,92.682926,0.0,False,EasyCrypto777,True
16.09,64394.34,4000.0,22000000.0,448,98.5,99.350046,0.0,False,Charnike,True
16.07,174077.21,1000.0,22000000.0,448,98.5,99.350046,0.0,False,Charnike,True
16.05,112939.81,1500.0,1999.0,629,95.39999999999999,95.772058,0.0,False,GodAnointedone,True
