price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
18.0,200.0,150.0,1000000.0,0,0.0,100.0,0.0,False,User-7537a,False
16.65,516.32,1000.0,35100.0,727,98.6,100.0,0.0,False,PrimeJefTrades,True
16.62,30.0,493.0,495.0,251,95.89999999999999,100.0,0.0,False,P2P-bbcee7wx,True
16.61,2667.08,15000.0,44300.0,729,99.8,96.363636,0.0,False,NOBE_RSA,True
16.6,8702.4,20000.0,167000.0,45,64.3,97.029702,0.0,False,Payy_fast,False
16.59,1265.83,10000.0,21000.0,551,99.2,97.945205,0.0,False,TracyMiller,True
16.5,50000.0,5000.0,250000.0,0,0.0,93.807339,0.0,False,elowhyte,False
16.5,1556.77,500.0,27076.0,93,89.5,100.0,0.0,False,User-ea6c1,False
16.46,33909.73,1000.0,36400.0,23,82.19999999999999,97.560975,0.0,False,amingo_xchange,False
16.46,18900.46,15000.0,1300000.0,123,91.2,96.76549800000001,0.0,False,jesussaviour2,True
16.46,75758.88,8000.0,150000.0,557,97.1,97.16312,0.0,False,Mpofana,True
16.45,2600.0,2000.0,42000.0,179,99.5,100.0,0.0,False,FizosG,True
16.43,22520.93,3000.0,2000000.0,82,96.5,100.0,0.0,False,kangato,True
16.4,714.39,350.0,1200.0,173,96.2,97.297297,0.0,False,KvngRex,True
16.37,2194.57,4000.0,2200000.0,135,100.0,98.82226899999999,0.0,False,ITrustwallet,True
16.36,145943.8,7000.0,35000.0,457,94.69999999999999,97.51861,0.0,False,YOMIE-NFT ,True
16.32,183897.92,1500.0,60000.0,1629,94.3,94.81844099999999,0.0,False,AllbyPidi,True
16.32,163821.56,17000.0,700000.0,38,100.0,98.90710299999999,0.0,False,Faisal_Meh,True
16.31,194641.01,2000.0,22000000.0,234,74.3,91.060985,0.0,False,Alphadontobak,False
16.31,177006.46,1000.0,350000.0,1629,94.3,94.81844099999999,0.0,False,AllbyPidi,True
16.31,23048.36,1500.0,2999.0,652,95.5,95.619047,0.0,False,GodAnointedone,True
16.27,5181.11,1000.0,85000.0,949,97.8,98.70129800000001,0.0,False,Jimex-Trade,True
16.27,199299.72,10000.0,1500000.0,143,98.7,100.0,0.0,False,SONJA_STYEN,True
16.26,86181.4,5000.0,600000.0,360,100.0,99.72041,0.0,False,Faizan Exchange,True
16.26,4651.32,1000.0,90000.0,949,97.8,98.70129800000001,0.0,False,Jimex-Trade,True
16.25,470.0,7630.0,7640.0,5,100.0,100.0,0.0,False,P2P-267a2ekq,False
16.25,167.56,150.0,1000000.0,113,96.6,99.270072,0.0,False,Mekonnen_hadiya,True
16.24,159852.62,1500.0,1250000.0,6558,99.3,99.98696299999999,0.0,False,GrassHut,True
16.23,66986.78,10000.0,22000000.0,288,90.60000000000001,99.3346,0.0,False,Charnike,True
16.22,200000.0,4500.0,150000.0,10,71.5,99.188229,0.0,False,Sweven,False
16.22,199670.54,4500.0,150000.0,10,71.5,99.188229,0.0,False,Sweven,False
16.22,4818.26,1000.0,70000.0,949,97.8,98.70129800000001,0.0,False,Jimex-Trade,True
16.2,98718.39,10000.0,22000000.0,239,99.6,92.462794,0.0,False,Habanos_cashouts,True
16.2,50000.0,500.0,1000000.0,114,98.3,89.88764,0.0,False,Jodelelyon17,True
16.2,82085.08,9000.0,45000.0,509,100.0,100.0,0.0,False,BMBTrading,True
16.2,176078.89,5000.0,20000000.0,8727,100.0,100.0,0.0,True,Nftwholesalers,True
16.2,178379.34,4000.0,500000.0,2105,99.8,100.0,0.0,False,PixelPusher,True
16.19,199158.17,500.0,1000000.0,937,99.7,98.800383,0.0,False,Emarati-First,True
16.17,183597.05,5000.0,500000.0,143,98.7,100.0,0.0,False,SONJA_STYEN,True
16.17,199937.54,1000.0,1000000.0,1715,99.6,99.072233,0.0,False,UAE-EXANGE,True
16.16,185230.48,3000.0,500000.0,2105,99.8,100.0,0.0,False,PixelPusher,True
16.15,199030.5,3500.0,750000.0,143,98.7,100.0,0.0,False,SONJA_STYEN,True
16.14,15.0,150.0,250.0,2,50.0,100.0,0.0,False,Dayimane,False
