price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
18.0,200.0,150.0,1000000.0,0,0.0,100.0,0.0,False,User-7537a,False
16.46,180.2,2000.0,2957.0,67,97.2,91.66666599999999,0.0,False,pastorndobe,True
16.45,5228.0,10000.0,85990.0,97,92.4,66.66666599999999,0.0,False,NchabengD,True
16.3,680.98,10000.0,11100.0,135,98.6,98.101265,0.0,False,Lekker_Queen,True
16.27,149.0,1000.0,6500.0,999,99.6,99.445983,0.0,False,Fast_Fast_USDT,True
16.26,560.0,1000.0,9000.0,189,98.5,100.0,0.0,False,FizosG,True
16.26,4931.13,1500.0,100000.0,14,100.0,97.91666599999999,0.0,False,studentfree,False
16.25,470.0,7630.0,7640.0,2,66.7,100.0,0.0,False,P2P-267a2ekq,False
16.2,13.81,150.0,1000.0,115,97.5,100.0,0.0,False,Miah_J21,True
16.2,1500.0,20000.0,49000.0,368,100.0,100.0,0.0,False,Paruk_Trader,True
16.2,117973.6,1000.0,22000000.0,483,88.7,96.124567,0.0,False,YASHAYAHA,False
16.2,12.0,150.0,200.0,22,91.7,92.5,0.0,False,EasyCrypto777,True
16.2,825.4,1500.0,28900.0,1194,94.19999999999999,98.22357000000001,0.0,False,786-ZDB-EXCHANGE,True
16.19,200000.0,3000000.0,22000000.0,386,97.5,96.37276700000001,0.0,False,MT_FIN_HOLDINGS,True
16.18,60175.45,3000.0,100000.0,81,94.19999999999999,100.0,0.0,False,ShajeeRaza1472,True
16.16,2182.82,8000.0,12000.0,122,98.4,100.0,0.0,False,JEDZATINGZ,True
16.16,26430.21,5000.0,600000.0,382,98.8,99.722607,0.0,False,Faizan Exchange,True
16.16,119005.42,1500.0,3000000.0,4581,96.39999999999999,100.0,0.0,False,GrassHut,True
16.16,166271.14,3000.0,500000.0,2460,99.8,100.0,0.0,False,PixelPusher,True
16.15,87122.61,50000.0,250000.0,81,94.19999999999999,100.0,0.0,False,ShajeeRaza1472,True
16.14,1000.0,15000.0,1000000.0,1,100.0,99.333333,0.0,False,Niles_,False
16.14,37157.93,5000.0,2000000.0,146,99.4,100.0,0.0,False,PayReliable,True
16.13,26831.65,3000.0,22000000.0,983,97.2,99.691358,0.0,False,francinah,True
16.13,140095.43,5000.0,3000000.0,4692,99.9,100.0,0.0,True,Nftwholesalers,True
16.12,175183.14,17000.0,500000.0,71,100.0,98.915009,0.0,False,Faisal_Meh,True
16.11,600.0,2000.0,10000.0,0,0.0,100.0,0.0,False,Crypto_shop55,False
16.08,187818.13,2000.0,500000.0,2460,99.8,100.0,0.0,False,PixelPusher,True
16.07,145684.17,10000.0,1500000.0,215,97.8,100.0,0.0,False,SONJA_STYEN,True
16.05,171088.99,4000.0,22000000.0,332,70.5,91.039868,0.0,False,Alphadontobak,False
16.04,58078.99,530.0,1000.0,250,61.9,96.76632,0.0,False,The Combined Crypto Solutions ,False
16.03,64744.34,4000.0,22000000.0,301,96.5,99.342723,0.0,False,Charnike,True
16.03,184568.75,1000.0,22000000.0,301,96.5,99.342723,0.0,False,Charnike,True
16.03,198269.15,5000.0,300000.0,521,97.6,99.89637300000001,0.0,False,Moonbag Crypto,True
16.03,39883.16,500.0,500000.0,86,94.6,93.388429,0.0,False,makgotlo,True
16.03,198778.55,1000.0,1000000.0,861,99.6,98.711683,0.0,False,Emarati-First,True
16.02,186984.58,700.0,5000.0,434,98.7,92.464678,0.0,False,VND-SOLUTIONS,True
16.01,180401.0,500.0,10500.0,792,98.1,99.585706,0.0,False,Thabo01n,True
16.01,190906.43,1500.0,500000.0,2460,99.8,100.0,0.0,False,PixelPusher,True
16.0,3125.0,15000.0,50000.0,3,100.0,100.0,0.0,False,User-c4f30,False
16.0,70203.99,2500.0,1000000.0,332,70.5,91.043549,0.0,False,Alphadontobak,False
16.0,3205.57,1500.0,1000000.0,2,100.0,99.29078,0.0,False,KingCurrency,False
16.0,119909.53,1500.0,2999.0,700,96.5,95.74468,0.0,False,GodAnointedone,True
16.0,157038.86,1000.0,40000.0,1508,98.5,99.797979,0.0,False,LNYN,True
16.0,49684.94,500.0,1000000.0,68,100.0,89.915966,0.0,False,Jodelelyon17,True
15.99,600.58,2000.0,35000.0,5,83.39999999999999,100.0,0.0,False,Communglob,False
15.98,199662.33,1500.0,22000000.0,53,100.0,100.0,0.0,False,DeTrade_DenaTrade,True
15.96,100.0,150.0,1000000.0,30,93.8,66.66666599999999,0.0,False,Minkzz,True
15.95,843.84,1000.0,16100.0,0,0.0,73.68421000000001,0.0,False,OBlancoStudio,False
15.94,195062.06,1000.0,22000000.0,53,100.0,100.0,0.0,False,DeTrade_DenaTrade,True
15.92,185178.01,700.0,500000.0,2460,99.8,100.0,0.0,False,PixelPusher,True
15.91,283.0,2000.0,20000.0,41,95.39999999999999,95.572263,0.0,False,Pro-Trader,True
15.9,181624.4,500.0,300000.0,521,97.6,99.89637300000001,0.0,False,Moonbag Crypto,True
15.88,69402.9,250.0,5000.0,250,61.9,96.76632,0.0,False,The Combined Crypto Solutions ,False
15.87,9718.64,500.0,100000.0,0,0.0,100.0,0.0,False,Getbtc-247,False
15.86,181785.1,250.0,10500.0,792,98.1,99.585706,0.0,False,Thabo01n,True
15.85,46599.53,250.0,3000.0,543,96.5,98.641563,0.0,False,Michie7NFT,True
15.84,190091.51,500.0,3000000.0,4581,96.39999999999999,100.0,0.0,False,GrassHut,True
15.83,163189.73,250.0,40000.0,1508,98.5,99.797979,0.0,False,LNYN,True
15.83,134434.51,5000.0,1500000.0,215,97.8,100.0,0.0,False,SONJA_STYEN,True
15.8,89732.55,500.0,2999.0,700,96.5,95.74468,0.0,False,GodAnointedone,True
15.8,32981.11,500.0,150000.0,73,97.39999999999999,99.477533,0.0,False,YTsuri,True
15.78,80430.16,150.0,1000.0,250,61.9,96.76632,0.0,False,The Combined Crypto Solutions ,False
15.76,174415.23,150.0,3000000.0,4581,96.39999999999999,100.0,0.0,False,GrassHut,True
15.74,65272.84,500.0,250000.0,73,97.39999999999999,99.477533,0.0,False,YTsuri,True
15.73,98585.12,150.0,3000.0,543,96.5,98.641563,0.0,False,Michie7NFT,True
15.72,50000.0,1000.0,50000.0,6,100.0,99.621212,0.0,False,Putrid Rice,False
15.72,199665.09,1000.0,1000000.0,861,99.6,98.711111,0.0,False,Emarati-First,True
15.71,1000.0,179.0,30000.0,0,0.0,0.0,0.0,False,Mirex34,False
15.71,1000.0,500.0,30000.0,0,0.0,94.736842,0.0,False,Success-David,False
15.71,1200.0,5000.0,25000.0,0,0.0,90.90909,0.0,False,Og banti,False
15.7,175508.38,4000.0,3000000.0,4692,99.9,100.0,0.0,True,Nftwholesalers,True
15.7,541.23,500.0,1000.0,44,97.8,100.0,0.0,False,MoneySpread,True
15.66,197300.0,10000.0,150000.0,13,92.9,99.293785,0.0,False,⭐️Diamond,False
15.63,49898.28,1550.0,22000000.0,255,93.10000000000001,95.107913,0.0,False,MassCash,True
15.6,177494.19,1000.0,3000000.0,4692,99.9,100.0,0.0,True,Nftwholesalers,True
15.55,193344.97,3500.0,200000.0,703,99.9,100.0,0.0,False,Wali,True
15.54,91583.96,500.0,22000000.0,301,96.5,99.342723,0.0,False,Charnike,True
15.52,143738.14,1000.0,1000000.0,202,97.6,100.0,0.0,False,SOMO_EXCHANGE_BJ-229,True
15.5,100000.0,15000.0,22000000.0,0,0.0,98.709315,0.0,False,BenHayes,False
15.5,1805.68,500.0,1000000.0,1,100.0,95.535714,0.0,False,Nqobizitha,False
