price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
134.6,1000.0,42900.0,43031.0,3,100.0,100.0,0.0,False,tiero,False
130.23,26000.0,12300.0,26000.0,0,0.0,100.0,0.0,False,fougoumba1,False
130.0,100.0,3000.0,200000.0,0,0.0,0.0,0.0,False,Axchange01,False
129.5,50.0,3000.0,200000.0,0,0.0,100.0,0.0,False,BreezyCf,False
129.3,151.52,1000.0,20000.0,0,0.0,100.0,0.0,False,hamdexyu,False
129.26,5000.0,3000.0,200000.0,12,85.8,100.0,0.0,False,Derules,False
129.01,25.25,1000.0,200000.0,142,100.0,100.0,0.0,False,ASKSIDNEY,True
129.01,196.0,1000.0,25000.0,326,99.1,100.0,0.0,False,UmuRamas,True
129.0,100.0,3000.0,200000.0,49,100.0,96.350364,0.0,False,Alhamdulilah ____99,True
129.0,1323.17,2000.0,47000.0,374,95.7,100.0,0.0,False,Mour_Coins,True
129.0,150.0,2500.0,200000.0,23,95.89999999999999,99.79466099999999,0.0,False,LA_DiVA78,True
128.95,14541.38,61000.0,270000.0,10,100.0,0.0,0.0,False,Josephtraders,False
128.95,17861.69,1000.0,4000.0,139,100.0,100.0,0.0,False,BTC-150K-DR,True
128.95,126.07,1000.0,270000.0,543,99.3,100.0,0.0,False,KENYAN_PAY_01,True
128.92,600.0,10000.0,60000.0,12,92.4,100.0,0.0,False,Delvis23,False
128.88,50.0,1000.0,5000.0,13,92.9,100.0,0.0,False,User-5248f,False
128.84,1675.59,1000.0,216000.0,426,98.4,99.164345,0.0,False,Vigourgirl,True
128.83,99990.0,1000000.0,1500000.0,437,100.0,100.0,0.0,False,Joy_crypto1,True
128.82,471.36,1000.0,270000.0,460,99.6,100.0,0.0,False,ogonji20,True
128.82,2378.71,250000.0,556000.0,319,98.2,99.604743,0.0,False,MENYA  IVYO  UTARUZI ,True
128.81,500.0,9500.0,10000.0,16,88.9,100.0,0.0,False,brownmyriam,False
128.81,11264.07,1000.0,150000.0,157,98.2,100.0,0.0,False,Fei_Capital,True
128.81,115385.54,70000.0,500000.0,1539,99.5,99.756394,0.0,False,Rehoboth-__,True
128.8,2176.0,1000.0,270000.0,377,99.5,100.0,0.0,False,Brightpay_coins,True
128.8,42172.25,3000.0,250000.0,162,98.2,100.0,0.0,False,koko_telo,True
128.8,2374.42,100000.0,2733000.0,177,91.3,92.717717,0.0,False,certiefied_trader,True
128.8,117549.12,50000.0,2000000.0,1501,99.9,99.814259,0.0,False,G e n e r a l - D,True
128.79,596.06,40000.0,2703999.0,4234,99.6,99.373191,0.0,False,ＢｅｎｎｙＢｏｓｓ_ＯＴＣ,True
128.79,8698.74,50000.0,2733000.0,2003,99.5,99.89753999999999,0.0,False,Rai_IvyRogers,True
128.79,3280.18,40000.0,2733000.0,3382,100.0,99.804233,0.0,False,RAI_BRE,True
128.78,3110.0,300000.0,400000.0,176,97.8,99.07278600000001,0.0,False,dnjau,True
128.78,54637.47,20000.0,900000.0,7059,100.0,99.615199,0.0,False,FOMO_Depot,True
128.77,2798.21,40000.0,999999.0,3405,98.9,99.799317,0.0,False,MARY_QUEEN,True
128.76,24176.57,150000.0,2300000.0,82,100.0,99.537201,0.0,False,kalumu_crypto,True
128.75,629.73,39999.0,2733000.0,3879,99.8,99.751997,0.0,False,PLO _KE _CRYPTOBOSS,True
128.75,9429.59,100000.0,2733000.0,10339,99.9,99.08559799999999,0.0,False,DREETWIST ENTERPRISES,True
128.74,5000.0,40000.0,270000.0,38,92.7,100.0,0.0,False,Dhachi01,True
128.74,6257.81,50000.0,2700000.0,2830,99.8,99.41704,0.0,False,Trading_Titan01,True
128.73,47364.5,20000.0,900000.0,7151,99.8,99.69277100000001,0.0,False,SCHERTENLEIB,True
128.72,50000.0,10000.0,250000.0,11,100.0,100.0,0.0,False,P2P-bdc24amt,False
128.72,139560.1,20000.0,1000000.0,8064,99.9,99.838864,0.0,False,SERGIO  ALVARO,True
128.7,16491.43,200000.0,270000.0,6,85.8,98.637602,0.0,False,Reub,False
128.7,500.0,1000.0,20000.0,31,96.89999999999999,100.0,0.0,False,Kingnesh,True
128.7,6200.28,30000.0,2700000.0,2830,99.8,99.41730100000001,0.0,False,Trading_Titan01,True
128.7,78525.02,10000.0,500000.0,7342,99.9,99.938697,0.0,False,Trixie_Vault,True
128.7,7655.53,1000.0,15000.0,141,97.3,100.0,0.0,False,ZuruDigitalHub,True
128.67,3000.0,35000.0,2733000.0,687,99.3,99.72495,0.0,False,GlobalBlockTraders,True
128.65,8660.62,40000.0,2733000.0,3382,100.0,99.804041,0.0,False,RAI_BRE,True
128.65,8000.0,40000.0,2733000.0,1536,97.7,98.429951,0.0,False,sunmburu-OTC,True
128.62,44033.96,50000.0,250000.0,15,93.8,100.0,0.0,False,Phenomenalagent,False
128.62,28735.1,10000.0,999999.0,2208,99.1,99.857142,0.0,False,CoinsMogul,True
128.61,12770.43,10000.0,350000.0,5198,100.0,99.916631,0.0,False,Ariwa_Capital,True
128.6,191775.3,70000.0,700000.0,902,98.3,99.561172,0.0,False,Ａｌｗａｙｓ_ＭＥ,True
