price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
134.6,1000.0,42900.0,43031.0,3,100.0,100.0,0.0,False,tiero,False
130.23,26000.0,12300.0,26000.0,0,0.0,100.0,0.0,False,fougoumba1,False
130.0,100.0,3000.0,200000.0,0,0.0,0.0,0.0,False,Axchange01,False
129.68,2999.0,8000.0,14999.0,23,100.0,100.0,0.0,False,HXD20,True
129.62,4523.04,3000.0,15000.0,25,100.0,100.0,0.0,False,Flowbridg,True
129.5,50.0,3000.0,200000.0,1,50.0,100.0,0.0,False,BreezyCf,False
129.36,196.44,1000.0,200000.0,321,95.0,100.0,0.0,False,RamboKanambo,True
129.31,68.99,1000.0,9999.0,328,99.1,100.0,0.0,False,UmuRamas,True
129.3,151.52,1000.0,20000.0,0,0.0,100.0,0.0,False,hamdexyu,False
129.3,42661.08,3000.0,250000.0,73,87.0,100.0,0.0,False,Underrated184,False
129.23,32.0,1000.0,200000.0,40,100.0,100.0,0.0,False,ASKSIDNEY,True
129.1,626.5,1000.0,270000.0,357,98.9,100.0,0.0,False,KENYAN_PAY_01,True
129.1,823.2,100000.0,106280.0,25,96.2,0.0,0.0,False,Har-Trader,True
129.04,1174.14,150000.0,538000.0,286,96.0,99.730458,0.0,False,I-hate-scammers,True
129.04,9120.14,40000.0,2733000.0,1745,99.4,99.92101100000001,0.0,False,Rai_IvyRogers,True
129.04,3546.69,40000.0,2733000.0,3024,100.0,99.800647,0.0,False,RAI_BRE,True
129.03,1147.15,40000.0,2700000.0,2577,99.8,99.378585,0.0,False,Trading_Titan01,True
129.03,55705.11,20000.0,900000.0,6515,99.8,99.694189,0.0,False,SCHERTENLEIB,True
129.02,6809.68,30000.0,250000.0,11648,100.0,99.861612,0.0,False,DESCENDANTSai,True
129.02,2099.0,39999.0,2733000.0,3775,99.6,99.74182400000001,0.0,False,PLO _KE _CRYPTOBOSS,True
129.01,190674.95,40000.0,1500000.0,1825,99.8,99.751243,0.0,False,Rehoboth-__,True
129.01,500.0,1000.0,200000.0,233,92.9,99.556541,0.0,False,JETraderG,True
129.0,888.18,2000.0,2001.0,1,100.0,100.0,0.0,False,del-labs,False
128.98,465.19,59999.0,60000.0,116,99.2,100.0,0.0,False,broomscompanyLtd,True
128.95,4447.03,40000.0,999999.0,3169,98.9,99.792917,0.0,False,MARY_QUEEN,True
128.93,55008.84,20000.0,900000.0,7939,99.9,99.836021,0.0,False,SERGIO  ALVARO,True
128.91,50097.27,20000.0,900000.0,7054,100.0,99.621165,0.0,False,FOMO_Depot,True
128.9,78464.65,200000.0,2500000.0,38,90.5,100.0,0.0,False,goldenDUKE,True
128.9,7203.28,25000.0,2733000.0,813,99.9,98.886827,0.0,False,Amiin_Nexus_Trading,True
128.9,93.13,1000.0,12000.0,25,96.2,100.0,0.0,False,slim_khalil,True
128.89,100.0,1000.0,200000.0,16,100.0,100.0,0.0,False,MOM_GLOBAL,False
128.88,5484.22,25000.0,2700000.0,2577,99.8,99.378585,0.0,False,Trading_Titan01,True
128.86,8000.0,40000.0,2733000.0,3024,100.0,99.800647,0.0,False,RAI_BRE,True
128.85,155959.52,10000.0,500000.0,5542,99.6,99.915397,0.0,False,Trixie_Vault,True
128.85,4681.05,20000.0,250000.0,5880,100.0,99.943772,0.0,False,Robacoin,True
128.83,40.6,5000.0,2733000.0,3182,100.0,99.71617699999999,0.0,False,MoH_coins,True
128.82,153979.87,10000.0,500000.0,5066,99.7,99.586621,0.0,False,AROGO2,True
128.81,4474.87,20000.0,733000.0,4156,99.6,99.863539,0.0,False,Biallah,True
128.81,78611.28,10000.0,400000.0,5533,100.0,99.914675,0.0,False,Ariwa_Capital,True
128.81,141962.47,40000.0,1599999.0,1754,99.5,98.55801,0.0,False,HollyBoyCrypto,True
128.81,7560.27,4000.0,2000000.0,3624,99.4,99.91456600000001,0.0,False,___MashTrades,True
128.81,1384.87,5000.0,750000.0,8941,100.0,99.853126,0.0,False,BlockShop,True
128.8,20000.0,200000.0,270000.0,4,100.0,98.626373,0.0,False,Reub,False
128.8,13967.89,5000.0,250000.0,2191,99.4,99.669676,0.0,False,ＡｊｕｏｇａＩＶ,True
128.8,4962.23,5000.0,2733000.0,9042,98.8,99.794766,0.0,False,LoNdOn_TrAdErS,True
128.78,69.07,1000.0,10000.0,22,95.7,100.0,0.0,False,ArizaCoins,True
128.76,166048.82,10000.0,500000.0,5066,99.7,99.585999,0.0,False,AROGO2,True
128.74,66064.26,70000.0,700000.0,726,98.4,99.559781,0.0,False,Ａｌｗａｙｓ_ＭＥ,True
128.71,50.0,1000.0,5000.0,14,93.4,100.0,0.0,False,User-5248f,False
128.68,107590.49,30000.0,1500000.0,1114,99.9,99.853723,0.0,False,Mars,True
128.67,8946.99,3000.0,60000.0,8502,99.7,99.955277,0.0,False,Cashmeer,True
128.66,118222.0,100000.0,2700000.0,2111,99.7,99.138061,0.0,False,TokenTiger-,True
128.66,795.46,2500.0,2733000.0,930,99.5,99.660928,0.0,False,Jian--Quiang,True
128.65,163529.71,5000.0,2700000.0,674,95.7,99.170274,0.0,False,Marthesh,True
