price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
129.92,16.14,1000.0,2098.0,142,98.0,100.0,0.0,False,NyamamgaCoins,True
129.93,224.29,6100.0,200000.0,22,100.0,100.0,0.0,False,Elgon_Cryptos,True
129.93,1308.93,1000.0,200000.0,45,88.3,98.969072,0.0,False,Captainsam_Marchant,False
129.93,194.76,1000.0,38715.0,24,92.4,100.0,0.0,False,WINTER-ARC,True
129.94,88.49,2000.0,13500.0,3,100.0,100.0,0.0,False,Brace_Young,False
129.95,1403.26,1000.0,50000.0,321,99.7,100.0,0.0,False,Dee_Natalie,True
129.99,191.13,1000.0,270000.0,379,99.8,100.0,0.0,False,CoinNest_KE,True
129.99,71.89,5000.0,200000.0,90,100.0,99.60629899999999,0.0,False,Lets_Trade-INSTANTLY,True
130.0,145.57,10000.0,270000.0,169,99.5,100.0,0.0,False,Mkrypt0,True
130.0,1569.4,1000.0,50000.0,413,99.1,98.305084,0.0,False,Igiha,True
130.0,1404.79,150000.0,900000.0,92,99.0,98.823529,0.0,False,Tsimi,True
130.0,1498.61,70000.0,250000.0,6969,100.0,99.960312,0.0,False,Robacoin,True
130.0,650.22,50000.0,700000.0,828,98.5,99.55411699999999,0.0,False,Ａｌｗａｙｓ_ＭＥ,True
130.0,297.71,5000.0,2733000.0,1442,99.6,100.0,0.0,False,Joy_crypto1,True
130.0,837.52,1000.0,105000.0,6,85.8,100.0,0.0,False,Arbantrades,False
130.09,25707.59,150000.0,999999.0,3703,99.7,99.384586,0.0,False,ＢｅｎｎｙＢｏｓｓ_ＯＴＣ,True
130.1,28.9,1000.0,3759.0,119,96.0,100.0,0.0,False,PrimeExchange-,True
130.1,4989.77,50000.0,270000.0,293,100.0,100.0,0.0,False,D_BU,True
130.1,4347.91,140000.0,999999.0,3019,100.0,99.40594,0.0,False,Trading_Titan01,True
130.1,647.3,10000.0,59000.0,6969,100.0,99.960312,0.0,False,Robacoin,True
130.17,1543.07,100000.0,270000.0,112,100.0,95.930232,0.0,False,HINGAABBU_trade_A,True
130.19,9318.2,150000.0,999999.0,2859,99.8,99.80897800000001,0.0,False,Rai_Rae,True
130.2,492.22,60000.0,200000.0,19,100.0,88.659793,0.0,False,Jas-254,False
130.2,14831.37,100000.0,270000.0,63,100.0,100.0,0.0,False,ElianaExc,True
130.22,239.52,30000.0,2500000.0,261,92.9,95.107913,0.0,False,MassCash,True
130.24,16.43,1005.0,200000.0,151,100.0,99.113924,0.0,False,Deeisa,True
130.25,1786.05,150000.0,999999.0,2216,97.2,99.806051,0.0,False,MARY_QUEEN,True
130.27,5185.6,100000.0,1500000.0,3225,99.8,99.867604,0.0,False,Biallah,True
130.37,1652.89,150000.0,900000.0,1113,100.0,100.0,0.0,False,Maxiemus ,True
