price,available,min_fiat,max_fiat,orders,completion,positive,merchant_age_days,pro,nick,proven
16.5,972.27,9800.0,40000.0,14,100.0,98.305084,0.0,False,LEMO_GROUP_HOLDINGS,False
16.62,62693.06,20000.0,9999999.0,339,100.0,100.0,0.0,False,Paruk_Trader,True
16.63,8988.34,25000.0,1000000.0,121,100.0,99.599198,0.0,False,SWIFT_CRYPTO,True
16.65,388.16,3000.0,2200000.0,234,62.6,96.662621,0.0,False,The Combined Crypto Solutions ,False
16.69,1129.9,2500.0,22000000.0,234,62.6,96.662621,0.0,False,The Combined Crypto Solutions ,False
16.7,2703.8,800.0,1000000.0,64,100.0,89.915966,0.0,False,Jodelelyon17,True
16.79,25.0,150.0,418.0,26,92.9,92.5,0.0,False,EasyCrypto777,True
16.8,623.0,150.0,350000.0,95,100.0,100.0,0.0,False,Ayaan_Ch28,True
16.84,335.9,750.0,35000.0,133,100.0,100.0,0.0,False,Pinnacle Crypto,True
16.86,6281.1,3500.0,100000.0,283,100.0,99.815837,0.0,False,Chimhoga,True
16.87,40591.5,10000.0,1000000.0,570,100.0,99.569429,0.0,False,CRYPTO_BOSS_786,True
16.88,24385.14,10000.0,650000.0,346,98.6,99.72299100000001,0.0,False,Faizan Exchange,True
16.97,505.95,1000.0,50000.0,1593,98.4,99.800399,0.0,False,LNYN,True
16.99,8104.77,10000.0,22000000.0,147,92.5,96.858638,0.0,False,jesussaviour2,True
17.0,98.05,150.0,1666.0,11,100.0,100.0,0.0,False,PrivilegedInLight,False
17.05,66515.99,20000.0,1000000.0,96,100.0,99.262536,0.0,False,CrazyWhiteBoy,True
17.07,162.15,450.0,3000.0,475,96.0,98.643503,0.0,False,Michie7NFT,True
17.09,62693.06,501.0,3000.0,339,100.0,100.0,0.0,False,Paruk_Trader,True
17.15,546.19,1000.0,15000.0,270,97.89999999999999,95.20958,0.0,False,Thabile-NFT,True
17.19,4359.28,900.0,120000.0,466,99.4,100.0,0.0,False,BMBTrading,True
17.2,469.41,1000.0,30000.0,21,84.0,100.0,0.0,False,Tumelo_Trades,False
17.2,13877.92,5000.0,100000.0,73,100.0,98.757763,0.0,False,GoldenGooseExchange,True
17.23,6486.47,1000.0,50000.0,298,92.9,97.88732300000001,0.0,False,YOMIE-NFT ,True
17.25,2143.7,1000.0,75000.0,395,93.4,97.109826,0.0,False,Mpofana,True
17.25,1539.96,1000.0,75000.0,85,93.5,96.842105,0.0,False,Ntombomzi,True
